country,date,name,region,income level,variable,value
AU,2010-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0259300801539035
AU,2011-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0274387978685971
AU,2011-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0093527291395756
AU,2011-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0834690726401179
AU,2011-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1544156331885365
AU,2012-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1352239967712176
AU,2012-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1095273399547612
AU,2012-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0997996549530362
AU,2012-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1333901466836131
AU,2013-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1474445718895645
AU,2013-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1515718995949428
AU,2013-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1396805721479554
AU,2013-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1864375173915282
AU,2014-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1406744753899873
AU,2014-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0809748661744058
AU,2014-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1413073743191191
AU,2014-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0244488549097174
AU,2015-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0126678964282307
AU,2015-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0875082743790434
AU,2015-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.02600500297779
AU,2015-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0416190165043105
AU,2016-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0304273267196174
AU,2016-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1469765102119334
AU,2016-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0487880211264825
AU,2016-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0716730688649336
AU,2017-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.08779056926525
AU,2017-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.174681023728336
AU,2017-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0834635562446177
AU,2017-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0457789184425481
AU,2018-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0572280049880791
AU,2018-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0205698041703492
AU,2018-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0867798055567772
AU,2018-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0773218395095249
AU,2019-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0830679913919814
AU,2019-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0808602558376814
AU,2019-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0761274738316872
AU,2019-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0924290812262129
AU,2020-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.2038217159267477
AU,2020-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1541579382891668
AU,2020-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1073540086383643
AU,2020-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.1290116757936381
AU,2021-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,-0.0009565513183177
AU,2021-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.2985775811999929
AU,2021-07-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.2243192601136892
AU,2021-10-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.223501186719089
AU,2022-01-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.1354836155281644
AU,2022-04-01,Australia,East Asia & Pacific,High income,stock_index_y_growth,0.0973976877519899
BR,2000-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,
BR,2000-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,
BR,2000-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,
BR,2000-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,
BR,2001-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0888954518606024
BR,2001-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1892722528269063
BR,2001-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.14828252091989
BR,2001-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.3250851597146346
BR,2002-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1006807131280389
BR,2002-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0367641799585151
BR,2002-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.25166609412573
BR,2002-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1431292257880202
BR,2003-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1635668973471741
BR,2003-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1392292269993317
BR,2003-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.2202533969886155
BR,2003-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.8425205601244721
BR,2004-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.9344135137464448
BR,2004-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.9536749482401656
BR,2004-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.6062749228801445
BR,2004-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.4341637010676156
BR,2005-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1460013366005792
BR,2005-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1822316421601095
BR,2005-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1855824628788234
BR,2005-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3397821424065272
BR,2006-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3026592022393282
BR,2006-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.446067080002988
BR,2006-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.4759195606653235
BR,2006-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1632973380210949
BR,2007-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3544334019757065
BR,2007-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1776997184699227
BR,2007-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.4822121690713923
BR,2007-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.6822278590317881
BR,2008-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3841085869158054
BR,2008-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3767353115336536
BR,2008-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1449314623178197
BR,2008-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.2011709977542508
BR,2009-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.3593250019899705
BR,2009-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.331326164874552
BR,2009-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1869518581613981
BR,2009-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.2140605233036807
BR,2010-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.7405079017990259
BR,2010-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.6946826758147513
BR,2010-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1880335247555487
BR,2010-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1615971154005193
BR,2011-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.001184952530516
BR,2011-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.026259559154296
BR,2011-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.0352407080802141
BR,2011-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.2767660083441313
BR,2012-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1528972870987107
BR,2012-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.058497430270832
BR,2012-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.137252736852068
BR,2012-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1728421798708457
BR,2013-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.05542900531511
BR,2013-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1428177134445535
BR,2013-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1364525624851443
BR,2013-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1073005321381208
BR,2014-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1951878497202238
BR,2014-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1007477371113735
BR,2014-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1257886936269321
BR,2014-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0060362173038229
BR,2015-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0363322142984843
BR,2015-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.0408195742987864
BR,2015-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0077673919993981
BR,2015-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1427409285254833
BR,2016-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1313283311345646
BR,2016-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0336378578800504
BR,2016-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0099510974638917
BR,2016-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3122282788603712
BR,2017-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.4140385847511925
BR,2017-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.2897235077726356
BR,2017-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.2114946489767004
BR,2017-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.2505675989303912
BR,2018-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3071372233130276
BR,2018-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.29833923724525
BR,2018-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1510745891276865
BR,2018-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.0573426573426574
BR,2019-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1684533514783479
BR,2019-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1345049961023314
BR,2019-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3912685337726524
BR,2019-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3234254171754172
BR,2020-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3028281984793213
BR,2020-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.261176005163762
BR,2020-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.050690744029998
BR,2020-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0824003152239724
BR,2021-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.0001265043475326
BR,2021-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.6240365240182058
BR,2021-07-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.3062586405829339
BR,2021-10-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.1824589700352956
BR,2022-01-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,-0.1234501256768838
BR,2022-04-01,Brazil,Latin America & Caribbean ,Upper middle income,stock_index_y_growth,0.0548098531057759
CA,2000-01-01,Canada,North America,High income,stock_index_y_growth,
CA,2000-04-01,Canada,North America,High income,stock_index_y_growth,
CA,2000-07-01,Canada,North America,High income,stock_index_y_growth,
CA,2000-10-01,Canada,North America,High income,stock_index_y_growth,
CA,2001-01-01,Canada,North America,High income,stock_index_y_growth,0.0498500975419615
CA,2001-04-01,Canada,North America,High income,stock_index_y_growth,-0.1847525749000514
CA,2001-07-01,Canada,North America,High income,stock_index_y_growth,-0.2478401468853692
CA,2001-10-01,Canada,North America,High income,stock_index_y_growth,-0.3489293937294377
CA,2002-01-01,Canada,North America,High income,stock_index_y_growth,-0.1120246409234744
CA,2002-04-01,Canada,North America,High income,stock_index_y_growth,0.0321613825488349
CA,2002-07-01,Canada,North America,High income,stock_index_y_growth,-0.0948466013020246
CA,2002-10-01,Canada,North America,High income,stock_index_y_growth,-0.0853654805623989
CA,2003-01-01,Canada,North America,High income,stock_index_y_growth,-0.1185724394766346
CA,2003-04-01,Canada,North America,High income,stock_index_y_growth,-0.1969195540779299
CA,2003-07-01,Canada,North America,High income,stock_index_y_growth,-0.0032937088969545
CA,2003-10-01,Canada,North America,High income,stock_index_y_growth,0.2076190906925912
CA,2004-01-01,Canada,North America,High income,stock_index_y_growth,0.2305010422911206
CA,2004-04-01,Canada,North America,High income,stock_index_y_growth,0.3657400003160096
CA,2004-07-01,Canada,North America,High income,stock_index_y_growth,0.2141539049578609
CA,2004-10-01,Canada,North America,High income,stock_index_y_growth,0.1647734772201525
CA,2005-01-01,Canada,North America,High income,stock_index_y_growth,0.1024030028439555
CA,2005-04-01,Canada,North America,High income,stock_index_y_growth,0.1140185671153248
CA,2005-07-01,Canada,North America,High income,stock_index_y_growth,0.1713737034712366
CA,2005-10-01,Canada,North America,High income,stock_index_y_growth,0.266842803920496
CA,2006-01-01,Canada,North America,High income,stock_index_y_growth,0.2514054040659521
CA,2006-04-01,Canada,North America,High income,stock_index_y_growth,0.2668749492144115
CA,2006-07-01,Canada,North America,High income,stock_index_y_growth,0.18018874105475
CA,2006-10-01,Canada,North America,High income,stock_index_y_growth,0.0637295764777565
CA,2007-01-01,Canada,North America,High income,stock_index_y_growth,0.1295361345037016
CA,2007-04-01,Canada,North America,High income,stock_index_y_growth,0.0863899778326262
CA,2007-07-01,Canada,North America,High income,stock_index_y_growth,0.1987096411200288
CA,2007-10-01,Canada,North America,High income,stock_index_y_growth,0.2047270083969758
CA,2008-01-01,Canada,North America,High income,stock_index_y_growth,0.077617059682244
CA,2008-04-01,Canada,North America,High income,stock_index_y_growth,0.0131843080100755
CA,2008-07-01,Canada,North America,High income,stock_index_y_growth,-0.0021757012600737
CA,2008-10-01,Canada,North America,High income,stock_index_y_growth,-0.1750700447700616
CA,2009-01-01,Canada,North America,High income,stock_index_y_growth,-0.3369546673409511
CA,2009-04-01,Canada,North America,High income,stock_index_y_growth,-0.3347221740868835
CA,2009-07-01,Canada,North America,High income,stock_index_y_growth,-0.269928198045525
CA,2009-10-01,Canada,North America,High income,stock_index_y_growth,-0.054863647216057
CA,2010-01-01,Canada,North America,High income,stock_index_y_growth,0.2851172169051572
CA,2010-04-01,Canada,North America,High income,stock_index_y_growth,0.3589098251791669
CA,2010-07-01,Canada,North America,High income,stock_index_y_growth,0.092739455052621
CA,2010-10-01,Canada,North America,High income,stock_index_y_growth,0.1166296200678049
CA,2011-01-01,Canada,North America,High income,stock_index_y_growth,0.1293850427256879
CA,2011-04-01,Canada,North America,High income,stock_index_y_growth,0.1628741965386042
CA,2011-07-01,Canada,North America,High income,stock_index_y_growth,0.1956395947737799
CA,2011-10-01,Canada,North America,High income,stock_index_y_growth,-0.0898884454384558
CA,2012-01-01,Canada,North America,High income,stock_index_y_growth,-0.0890816823576002
CA,2012-04-01,Canada,North America,High income,stock_index_y_growth,-0.1148674869076477
CA,2012-07-01,Canada,North America,High income,stock_index_y_growth,-0.1148694726263399
CA,2012-10-01,Canada,North America,High income,stock_index_y_growth,0.0993974661866161
CA,2013-01-01,Canada,North America,High income,stock_index_y_growth,0.0272271062077678
CA,2013-04-01,Canada,North America,High income,stock_index_y_growth,0.0150314625989769
CA,2013-07-01,Canada,North America,High income,stock_index_y_growth,0.0278172128291935
CA,2013-10-01,Canada,North America,High income,stock_index_y_growth,0.0385765943782645
CA,2014-01-01,Canada,North America,High income,stock_index_y_growth,0.0839978635358855
CA,2014-04-01,Canada,North America,High income,stock_index_y_growth,0.1327677648748264
CA,2014-07-01,Canada,North America,High income,stock_index_y_growth,0.2489160576783211
CA,2014-10-01,Canada,North America,High income,stock_index_y_growth,0.1524043729055717
CA,2015-01-01,Canada,North America,High income,stock_index_y_growth,0.0852937269821738
CA,2015-04-01,Canada,North America,High income,stock_index_y_growth,0.0390804288601165
CA,2015-07-01,Canada,North America,High income,stock_index_y_growth,-0.0375941703395252
CA,2015-10-01,Canada,North America,High income,stock_index_y_growth,-0.1056033581496405
CA,2016-01-01,Canada,North America,High income,stock_index_y_growth,-0.1237994520574784
CA,2016-04-01,Canada,North America,High income,stock_index_y_growth,-0.1005313170412141
CA,2016-07-01,Canada,North America,High income,stock_index_y_growth,-0.0258983200830031
CA,2016-10-01,Canada,North America,High income,stock_index_y_growth,0.1092818679107054
CA,2017-01-01,Canada,North America,High income,stock_index_y_growth,0.1915186403305833
CA,2017-04-01,Canada,North America,High income,stock_index_y_growth,0.1595190572964993
CA,2017-07-01,Canada,North America,High income,stock_index_y_growth,0.0611336915799711
CA,2017-10-01,Canada,North America,High income,stock_index_y_growth,0.0691674041799985
CA,2018-01-01,Canada,North America,High income,stock_index_y_growth,0.0588846328637278
CA,2018-04-01,Canada,North America,High income,stock_index_y_growth,-0.0237994649346997
CA,2018-07-01,Canada,North America,High income,stock_index_y_growth,0.0748549704028738
CA,2018-10-01,Canada,North America,High income,stock_index_y_growth,0.0254314161493154
CA,2019-01-01,Canada,North America,High income,stock_index_y_growth,-0.1203433356644696
CA,2019-04-01,Canada,North America,High income,stock_index_y_growth,0.0666907423916258
CA,2019-07-01,Canada,North America,High income,stock_index_y_growth,0.0127957956268336
CA,2019-10-01,Canada,North America,High income,stock_index_y_growth,0.0213170822755282
CA,2020-01-01,Canada,North America,High income,stock_index_y_growth,0.1918701744739639
CA,2020-04-01,Canada,North America,High income,stock_index_y_growth,-0.2065367664377483
CA,2020-07-01,Canada,North America,High income,stock_index_y_growth,-0.0515381512303715
CA,2020-10-01,Canada,North America,High income,stock_index_y_growth,-0.0160021906559404
CA,2021-01-01,Canada,North America,High income,stock_index_y_growth,0.0250175895467836
CA,2021-04-01,Canada,North America,High income,stock_index_y_growth,0.4748144050472664
CA,2021-07-01,Canada,North America,High income,stock_index_y_growth,0.2946857783463723
CA,2021-10-01,Canada,North America,High income,stock_index_y_growth,0.2450740146822576
CA,2022-01-01,Canada,North America,High income,stock_index_y_growth,0.2115895351068404
CA,2022-04-01,Canada,North America,High income,stock_index_y_growth,0.1560111792265666
CA,2022-07-01,Canada,North America,High income,stock_index_y_growth,-0.0591908099866711
DE,2000-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,
DE,2000-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,
DE,2000-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,
DE,2000-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,
DE,2001-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0682797133077324
DE,2001-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.2245808309578881
DE,2001-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1220670855567133
DE,2001-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.3821320731571602
DE,2002-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1783739395978015
DE,2002-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0780590939034259
DE,2002-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.2852426452911449
DE,2002-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.3242334650281644
DE,2003-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.3991655941173592
DE,2003-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.5386644702462754
DE,2003-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.2794396810010525
DE,2003-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.162151066693865
DE,2004-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2941862099830763
DE,2004-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.6018554444818431
DE,2004-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2823632095202233
DE,2004-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1997488962520961
DE,2005-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.0679432089476794
DE,2005-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1143176621619082
DE,2005-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1442495456949719
DE,2005-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2721203401062715
DE,2006-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2699387522182424
DE,2006-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.3773885398318564
DE,2006-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2372977145462358
DE,2006-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1805150595032953
DE,2007-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2258998944502286
DE,2007-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1515791115267628
DE,2007-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.393081073189836
DE,2007-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.320522175905481
DE,2008-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1897852612820301
DE,2008-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0312576808975426
DE,2008-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.2063647545942332
DE,2008-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.2671014493825498
DE,2009-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.374386577899685
DE,2009-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.3852876605472725
DE,2009-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.2233238461868513
DE,2009-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0433630658350042
DE,2010-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2162105135207235
DE,2010-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.5094298387398939
DE,2010-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1940682682381576
DE,2010-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1182436132822561
DE,2011-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.155653730815042
DE,2011-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.151429862133819
DE,2011-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2666715127195969
DE,2011-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1601312933816236
DE,2012-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1307945909559966
DE,2012-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0171536788919068
DE,2012-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1244514236348465
DE,2012-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.4044733242466976
DE,2013-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2803479801151924
DE,2013-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.125728245998016
DE,2013-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2290365614118852
DE,2013-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1859505770788057
DE,2014-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2084208961667737
DE,2014-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2089459947436376
DE,2014-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.240294273132495
DE,2014-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.0797421439905845
DE,2015-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.038796688968558
DE,2015-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2496608010474468
DE,2015-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1290685624593444
DE,2015-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.0135599356274394
DE,2016-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.0531207658621528
DE,2016-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1838738758311727
DE,2016-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.1256097565236349
DE,2016-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1167663434616295
DE,2017-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1278647605758005
DE,2017-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2514192083899527
DE,2017-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2761002750344206
DE,2017-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.2149834093231668
DE,2018-01-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,0.1097623159314589
DE,2018-04-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0207837023089028
DE,2018-07-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0190087185493033
DE,2018-10-01,Germany,Europe & Central Asia,High income,stock_index_y_growth,-0.0436825070914905
